번호,사업명,발주기관,수요기관,예산액,예산(만원),예산(억),발주시기,계약방법,업종,재량여부,지역,담당자,연락처
R26DD20667080,2026년 관내 도로 빗물받이 보수 공사(단가계약),경기도 하남시,경기도,80000000,8000,0.8,2026-02-25 12:32:03,수의계약,토목공사,재량계약,경기도,최장우,031-790-5821
R26DD20667074,광역권역별 친환경 농업도시 충전 인프라 조성사업(2권역)구축공사,채비(주),,201111645,20111,2.01,2026-02-25 12:10:49,일반경쟁,기타,일반경쟁,전라남도,강동협,***********
R26DD20667042,통영지점 전체 레이아웃 설비공사,중소기업은행,중소기업은행,153670000,15367,1.54,2026-02-25 11:31:19,지명경쟁,기타,재량계약,경상남도,오예나,02-729-7458
R26DD20667038,통영지점 전체 레이아웃 전기공사,중소기업은행,중소기업은행,146993000,14699,1.47,2026-02-25 11:30:36,지명경쟁,전기공사,재량계약,경상남도,오예나,02-729-7458
R26DD20667014,한국폴리텍대학 화성캠퍼스 기숙사 리모델링 공사(소방),한국폴리텍II대학 화성캠퍼스,학교법인한국폴리텍,330638000,33064,3.31,2026-02-25 11:23:48,일반경쟁,소방공사,일반경쟁,경기도,최준성,031-350-3115
R26DD20667371,2026년 MTV 녹지대 관리공사(3구역),경기도 안산시 단원구,경기도,78000000,7800,0.78,2026-02-25 14:29:13,수의계약,기타,재량계약,경기도,최윤나 주무관,031-481-6416
R26DD20666663,"2026년 청계천복개 (좌안,3공구) 보수공사",서울특별시,서울특별시,1485982000,148598,14.86,2026-02-25 09:32:16,제한경쟁,기타,일반경쟁,서울특별시,김용태,02-2210-1551
R26DD20666631,야미도 어촌뉴딜300사업(토목) 통신공사,한국농어촌공사 전북지역본부 군산지사,한국농어촌공사,264243000,26424,2.64,2026-02-25 09:20:26,수의계약,정보통신공사,일반경쟁,전북특별자치도,박은미,063-440-5915
R26DD20666569,2026년 부산청 국도ITS 구축공사(1권역),국토교통부 부산지방국토관리청,국토교통부,4392492000,439249,43.92,2026-02-25 08:56:52,일반경쟁,기타,일반경쟁,경상북도,김경태,051-660-1234
R26DD20667363,2026년 MTV 녹지대 관리공사(1구역),경기도 안산시 단원구,경기도,66000000,6600,0.66,2026-02-25 14:27:04,수의계약,기타,재량계약,경기도,최윤나 주무관,031-481-6416
R26DD20667358,온양 금정골저수지 구거석축공사,울산광역시 울주군,울산광역시,226000000,22600,2.26,2026-02-25 14:25:42,수의계약,기타,일반경쟁,울산광역시,정승익,052-204-1555
R26DD20667350,2026년 읍면동 보안등 설치공사,충청남도 아산시,충청남도,97351000,9735,0.97,2026-02-25 14:23:00,수의계약,기타,재량계약,충청남도,장준호,041-540-2469
R26DD20667335,2026년 수목 병해충 방제공사,국가보훈부 국립대전현충원,국가보훈부,39501000,3950,0.4,2026-02-25 14:16:47,수의계약,조경공사,소액수의,대전광역시,김명성,042-820-7012
R26DD20667331,2026년 수리시설 정비공사(두창리 2088 일원),경기도 용인시,경기도,53350000,5335,0.53,2026-02-25 14:15:50,수의계약,기타,재량계약,경기도,이승원,3167
R26DD20667330,2026년 수리시설 정비공사(학일리 754번지 일원),경기도 용인시,경기도,66614000,6661,0.67,2026-02-25 14:15:50,수의계약,기타,재량계약,경기도,이승원,3167
R26DD20667329,2026년 수리시설 정비공사(송전리 1051번지 일원),경기도 용인시,경기도,81380000,8138,0.81,2026-02-25 14:15:50,수의계약,기타,재량계약,경기도,이승원,3167
R26DD20667328,원삼면 두창리 2813번지 일원 수리시설 정비공사,경기도 용인시,경기도,147240000,14724,1.47,2026-02-25 14:15:50,수의계약,기타,재량계약,경기도,이승원,3167
R26DD20667327,2026년 상반기 소나무재선충병 방제사업(수종전환),경기도 용인시,경기도,120000000,12000,1.2,2026-02-25 14:15:50,수의계약,기타,재량계약,경기도,김해진,2348
R26DD20666679,기술보증기금 서초지점 사무실 이전 내장공사,기술보증기금,기술보증기금,212530000,21253,2.13,2026-02-25 09:37:09,지명경쟁,기타,일반경쟁,서울특별시,오민영,051-606-7344
R26DD20666651,마지지구 배수개선사업 토목공사,한국농어촌공사 경기지역본부 파주지사,한국농어촌공사,5165003000,516500,51.65,2026-02-25 09:27:08,제한경쟁,토목공사,일반경쟁,경기도,이인학,031-950-3222
R26DD20666647,안좌 대송지구 대구획 경지정리사업,전라남도 신안군,전라남도,1096333000,109633,10.96,2026-02-25 09:25:24,제한경쟁,기타,일반경쟁,전라남도,주양오,061-240-8309
R26DD20666638,	대성배수지 전기 및 계측설비 이전공사,전북특별자치도 전주시,전북특별자치도,109681000,10968,1.1,2026-02-25 09:22:41,수의계약,전기공사,재량계약,전북특별자치도,황은택,063-281-6972
R26DD20666592,북도면 모도리(공동작업장~저수지)도로확장공사[1구간],인천광역시 옹진군,인천광역시,1016240000,101624,10.16,2026-02-25 09:06:41,제한경쟁,토목공사,일반경쟁,인천광역시,이대근,032-899-2923
R26DD20666580,삼천육교 보수공사,전북특별자치도 전주시 완산구,전북특별자치도,120549000,12055,1.21,2026-02-25 09:00:07,수의계약,기타,재량계약,전북특별자치도,김지영,063-220-5216
R26DD20666576,공연마루 승강기 브레이크 교체공사,광주광역시 예술의전당,광주광역시,5000000,500,0.05,2026-02-25 08:59:28,수의계약,기타,소액수의,광주광역시,김영준,062-613-8343
R26DD20666419,삼호 건강증진형 보건지소 전환 증축 전기 공사,전라남도 영암군 보건소,전라남도,261549000,26155,2.62,2026-02-24 22:16:10,수의계약,전기공사,일반경쟁,전라남도,박형권,061-470-6575
R26DD20665949,선동 691번지 주변 농로 개설공사,광주광역시 광산구,광주광역시,81530000,8153,0.82,2026-02-24 16:36:42,제한경쟁,기타,재량계약,광주광역시,오명호,062-960-8507
R26DD20665932,신창동 반촌들 배수로 정비공사,광주광역시 광산구,광주광역시,398049000,39805,3.98,2026-02-24 16:33:00,제한경쟁,기타,일반경쟁,광주광역시,안승현,062-960-8506
R26DD20665929,임곡동 철도하부 통로박스 침수예방 사업,광주광역시 광산구,광주광역시,235150000,23515,2.35,2026-02-24 16:31:38,제한경쟁,기타,일반경쟁,광주광역시,김호석,062-960-3666
R26DD20665912,우산동 에드가리움 일원 우수관로 설치공사,광주광역시 광산구,광주광역시,185310000,18531,1.85,2026-02-24 16:27:42,제한경쟁,기타,재량계약,광주광역시,김성준,062-960-8573
R26DD20665881,2026 예산천 수도관 복구공사,충청남도 예산군,충청남도,188865000,18886,1.89,2026-02-24 16:15:11,수의계약,기타,재량계약,충청남도,김승규,041-339-8332
R26DD20665876,서랑저수지 음악분수 전기인입 공사,경기도 오산시,경기도,89630000,8963,0.9,2026-02-24 16:12:18,수의계약,전기공사,재량계약,경기도,임기평,031-8036-6463
R26DD20666960,동면 화덕1리 수해복구공사,충청남도 천안시,충청남도,152600000,15260,1.53,2026-02-25 11:01:50,수의계약,기타,재량계약,충청남도,이상곤,041-521-5294
R26DD20666400,원평동 역전로4길(구미초등학교)일원 도로정비공사,경상북도 구미시,경상북도,53200000,5320,0.53,2026-02-24 21:36:21,수의계약,토목공사,재량계약,경상북도,강민준,054-480-5485
R26DD20666398,장흥 평화2구 진입로 확포장 공사,전라남도 장흥군,전라남도,43890000,4389,0.44,2026-02-24 21:25:31,수의계약,토목공사,소액수의,전라남도,임재연,061-860-6154
R26DD20666389,장평면 여의 용수로 정비공사,전라남도 장흥군,전라남도,30000000,3000,0.3,2026-02-24 21:08:51,수의계약,기타,소액수의,전라남도,임재연,061-860-6154
R26DD20666380,2026 수해복구사업 대술면 산정리 세천정비공사,충청남도 예산군,충청남도,59150000,5915,0.59,2026-02-24 20:55:58,수의계약,기타,재량계약,충청남도,김지훈,041-339-7687
R26DD20666377,2025년 마사천(지방하천) 재해복구사업,충청남도 예산군,충청남도,44430000,4443,0.44,2026-02-24 20:50:39,수의계약,토목공사,소액수의,충청남도,김희수,041-339-7784
R26DD20666364,대곡(리도207호선)아스콘포장공사,경상북도 청도군,경상북도,150554000,15055,1.51,2026-02-24 20:31:35,수의계약,토목공사,재량계약,경상북도,이재희,054-370-2327
R26DD20666311,온양 내고산마을 하순동저수지 인근 석축정비공사,울산광역시 울주군,울산광역시,74000000,7400,0.74,2026-02-24 19:48:55,수의계약,기타,재량계약,울산광역시,정승익,052-204-1555
R26DD20665827,2026년 서원구 노후 가로등 LED 교체공사,충청북도 청주시 서원구,충청북도,63035000,6304,0.63,2026-02-24 15:55:12,수의계약,기타,재량계약,충청북도,이유찬,043-201-6355
R26DD20665796,금산면 어유소하천 준설공사,전북특별자치도 김제시,전북특별자치도,34588000,3459,0.35,2026-02-24 15:42:56,수의계약,토목공사,소액수의,전북특별자치도,박성순,063-540-3965
R26DD20665790,사량 읍포천 정비사업,경상남도 통영시 사량면,경상남도,34800000,3480,0.35,2026-02-24 15:40:39,수의계약,기타,소액수의,경상남도,전유정,055-650-3623
R26DD20665772,2026년 화성국민체육센터 청사 유지보수 공사(단가계약),화성도시공사,경기도,66127600,6613,0.66,2026-02-24 15:33:56,수의계약,기타,재량계약,경기도,김강민,031-278-7541
R26DD20665722,주교배수장 토출수조 배수관로 설치공사,한국농어촌공사 충남지역본부 보령지사,한국농어촌공사,12068000,1207,0.12,2026-02-24 15:12:15,수의계약,기타,소액수의,충청남도,최주혜,041-930-7830
R26DD20666899,2026년 공원녹지 위험수목 정비사업(단가계약),부산광역시 기장군,부산광역시,55800000,5580,0.56,2026-02-25 10:24:54,수의계약,조경공사,재량계약,부산광역시,전성현,051-709-4535
R26DD20666870,연구관실 확보공사(건축),헌법재판소,헌법재판소,54800000,5480,0.55,2026-02-25 10:14:07,수의계약,건축공사,재량계약,서울특별시,이병로,02-708-3534
R26DD20666263,2026년 지능형 CCTV 확대 구축사업(전기),경상남도 진주시,경상남도,71246000,7125,0.71,2026-02-24 19:02:44,수의계약,전기공사,재량계약,경상남도,김성재,055-749-3642
R26DD20666259,국도38호선 태안5권역 포장도 보수공사,국토교통부 대전지방국토관리청 예산국토관리사무소,국토교통부,898170000,89817,8.98,2026-02-24 18:50:57,제한경쟁,토목공사,일반경쟁,충청남도,김원채,041-330-6517
R26DD20666250,서면 주요도로 경관조명 설치 전기공사,경상북도 경주시,경상북도,249606000,24961,2.5,2026-02-24 18:42:22,수의계약,전기공사,일반경쟁,경상북도,이재환,054-779-6927
R26DD20666235,매전면관하리관하천재해복구사업,경상북도 청도군,경상북도,375300000,37530,3.75,2026-02-24 18:30:57,제한경쟁,토목공사,일반경쟁,경상북도,전승목,054-370-2332
R26DD20666222,해월마을 교차로 개선사업,충청남도 논산시,충청남도,400000000,40000,4.0,2026-02-24 18:18:33,수의계약,기타,일반경쟁,충청남도,박지용,041-746-6494
R26DD20666186,2026년 하천시설물 정비공사(연간단가),서울특별시 송파구,서울특별시,522318000,52232,5.22,2026-02-24 18:01:21,제한경쟁,토목공사,일반경쟁,서울특별시,이혜영,02-2147-2483
R26DD20666148,2026년 국도변가로수연간관리사업(28호선),경상북도 의성군,경상북도,96000000,9600,0.96,2026-02-24 17:52:48,수의계약,기타,재량계약,경상북도,손동범,054-830-6523
R26DD20665713,2026년 공공디자인 시설물 유지보수 공사(연간단가),서울특별시 금천구,서울특별시,23200000,2320,0.23,2026-02-24 15:06:29,수의계약,기타,소액수의,서울특별시,박지형,02-2627-1542
R26DD20665680,흥덕도서관 종합자료실 환경개선공사(건축),경기도 용인시,경기도,44119000,4412,0.44,2026-02-24 14:56:41,수의계약,건축공사,소액수의,경기도,박은구,1518
R26DD20665665,2026년 진도군 슬레이트 지붕해체 철거공사(4권역),사단법인 수생태보전협의회,사단법인 수생태보전협의회,174664740,17466,1.75,2026-02-24 14:53:03,수의계약,기타,재량계약,전라남도,한승완,062-674-9150
R26DD20667013,2026년 영암 비축농지 임대형 스마트팜 세부설계 용역,한국농어촌공사 전남지역본부,한국농어촌공사,20102000,2010,0.2,2026-02-25 11:23:45,수의계약,기타,소액수의,,이규성,062-958-2310
R26DD20667339,곤양~곤명간 도로건설공사 감독권한대행 등 건설사업관리용역,경상남도,경상남도,5106000000,510600,51.06,2026-02-25 14:18:34,일반경쟁,토목공사,일반경쟁,,이유진,055-211-3825
R26DD20666862,2026년 스마트관망 시설물 유지관리용역(남서부),경기도 평택시 상하수도사업소,경기도,89882000,8988,0.9,2026-02-25 10:11:30,수의계약,기타,재량계약,,박현민,031-8024-5435
R26DD20666365,2026년 임도시설사업(구조개량_기번4) 실시설계용역(3차),산림청 동부지방산림청 평창국유림관리소,산림청,11569000,1157,0.12,2026-02-24 20:31:54,수의계약,기타,소액수의,,서문철,033-330-4031
R26DD20667297,"경남혜림학교 본관동 외 2동(급식소, 별관 및 신관동) 및 호계초등학교 본관동 내진보강(마감) 설계용역",경상남도교육청 경상남도창원교육지원청,경상남도교육청,40304000,4030,0.4,2026-02-25 14:07:49,수의계약,기타,소액수의,,김성윤,055-210-7575
R26DD20666323,부강역~북대전IC 건설공사(2공구) 지하안전영향평가 용역,행정중심복합도시건설청,행정중심복합도시건설청,183000000,18300,1.83,2026-02-24 19:57:13,제한경쟁,기타,재량계약,,김종환,044-200-3232
R26DD20666256,용면초 등 3교 학교시설 정밀점검용역,전라남도교육청 전라남도담양교육지원청,전라남도교육청,42933000,4293,0.43,2026-02-24 18:47:53,수의계약,기타,소액수의,,김광식,061-380-8161
R26DD20667270,성북천(우안) 산책로 조성 기본 및 실시설계 용역 시행(긴급),서울특별시 성북구,서울특별시,165931700,16593,1.66,2026-02-25 14:00:16,제한경쟁,기타,재량계약,,김경화,02-2241-3622
R26DD20667190,아산시 2종 시설물 정기안전점검용역,충청남도 아산시 미래도시관리사업소,충청남도,57210000,5721,0.57,2026-02-25 13:37:16,수의계약,기타,재량계약,,박기용,041-540-2932
